1	1	0	-50	1	0.96465
1	2	-1	100	2	1.0835
1	3	-1	50	2	0.89137
1	4	0	100	1	0.42722
1	5	1	-50	1	0.74912
1	6	1	-200	2	0.47615
1	7	-1	-200	2	0.37886
1	8	0	200	1	0.46876
1	9	1	-150	2	0.54064
1	10	1	0	2	0.56552
1	11	-1	0	2	0.42141
1	12	0	250	1	0.41131
1	13	-1	-250	2	0.45315
1	14	0	-150	2	1.323
1	15	0	-300	1	0.70091
1	16	0	50	1	0.37277
1	17	0	-100	2	0.50668
1	18	0	-200	1	1.1395
1	19	1	50	1	0.52341
1	20	-1	250	2	0.50829
1	21	-1	200	2	0.97316
1	22	-1	-100	2	0.45303
1	23	1	-300	2	0.54892
1	24	0	300	1	0.4198
1	25	-1	-50	2	0.6437
1	26	1	-250	1	0.57255
1	27	-1	-300	1	0.73945
1	28	1	150	1	0.36531
1	29	0	150	1	0.37921
1	30	0	-250	2	0.62711
1	31	-1	-150	2	1.269
1	32	1	-100	2	0.68481
1	33	1	200	1	0.36469
1	34	1	300	1	0.34758
1	35	-1	300	2	1.7395
1	36	1	100	1	0.45229
1	37	0	0	1	0.85918
1	38	-1	150	2	0.50105
1	39	1	250	1	0.79691
1	40	-1	-300	2	0.52379
1	41	-1	-200	2	1.2847
1	42	0	-200	2	0.65151
1	43	1	-150	2	0.41139
1	44	1	-250	1	0.63526
1	45	1	-50	1	0.36515
1	46	0	250	1	0.36505
1	47	1	50	2	0.42893
1	48	0	100	1	0.33284
1	49	1	300	1	0.34073
1	50	1	0	1	0.90861
1	51	0	150	1	0.33146
1	52	-1	-100	2	1.1794
1	53	1	250	1	0.38122
1	54	-1	-50	2	1.7391
1	55	-1	200	2	0.57191
1	56	1	-200	1	1.3248
1	57	0	-250	2	1.1646
1	58	0	50	1	0.85148
1	59	-1	0	2	0.64334
1	60	0	-150	1	2.0132
1	61	1	200	1	0.30102
1	62	-1	-250	2	0.41293
1	63	0	0	1	1.1968
1	64	1	100	1	0.40465
1	65	0	-300	2	0.73954
1	66	-1	300	2	1.1714
1	67	-1	250	2	1.1953
1	68	-1	150	2	0.58111
1	69	-1	100	2	0.53297
1	70	0	200	1	0.86886
1	71	-1	-150	1	1.8527
1	72	0	-100	2	0.45154
1	73	-1	50	2	0.66741
1	74	0	-50	2	0.4273
1	75	0	300	1	0.42719
1	76	1	150	1	0.51709
1	77	1	-300	2	0.51696
1	78	1	-100	2	0.55684
1	79	1	50	1	0.54873
1	80	0	-300	2	0.85259
1	81	-1	300	2	0.60347
1	82	-1	50	2	0.83735
1	83	1	-100	1	0.47522
1	84	-1	200	1	0.63712
1	85	0	150	1	0.38897
1	86	1	-300	2	0.62887
1	87	0	100	1	0.52474
1	88	0	-200	2	1.3406
1	89	0	50	1	0.56344
1	90	-1	250	1	0.74134
1	91	-1	100	2	0.65122
1	92	1	-200	2	0.65309
1	93	0	200	1	0.42097
1	94	1	0	1	0.72485
1	95	0	0	2	1.1087
1	96	0	-250	2	0.67558
1	97	0	300	1	0.32346
1	98	1	-250	2	0.78932
1	99	1	300	1	0.38921
1	100	1	-50	1	1.1971
1	101	1	250	1	0.38895
1	102	-1	-50	2	0.39682
1	103	0	-100	2	0.84471
1	104	-1	-250	2	0.58759
1	105	-1	-300	2	0.53948
1	106	1	-150	2	0.56536
1	107	-1	-100	2	0.90123
1	108	0	-50	2	0.38111
1	109	-1	150	2	0.94098
1	110	1	100	1	0.39685
1	111	-1	-200	2	1.1087
1	112	1	200	1	0.46758
1	113	0	250	1	0.27546
1	114	-1	-150	2	0.47739
1	115	1	150	1	0.29326
1	116	-1	0	2	0.54116
1	117	0	-150	2	0.32503
1	118	1	-50	2	0.45893
1	119	0	100	2	0.94781
1	120	0	-200	2	0.65268
1	121	0	-250	2	0.97153
1	122	-1	150	1	1.6514
1	123	-1	-150	2	0.48521
1	124	-1	-100	2	0.45312
1	125	-1	-50	2	0.47701
1	126	0	150	1	0.4049
1	127	1	-100	2	0.56477
1	128	-1	-200	1	1.3966
1	129	0	-50	2	0.51649
1	130	1	-150	2	0.93334
1	131	1	0	2	0.45323
1	132	1	250	1	0.54012
1	133	0	-150	2	0.44499
1	134	0	300	1	0.66889
1	135	0	200	1	0.47576
1	136	-1	-250	2	0.41264
1	137	-1	50	2	0.46155
1	138	0	-300	1	0.61242
1	139	1	-200	2	0.58931
