1	1	0	-50	1	6.278
1	2	-1	100	2	1.438
1	3	-1	50	2	2.2138
1	4	0	100	1	2.6926
1	5	1	-50	1	6.6151
1	6	1	-200	1	1.8626
1	7	-1	-200	2	0.64568
1	8	0	200	1	0.6063
1	9	1	-150	1	0.97444
1	10	1	0	1	2.198
1	11	-1	0	2	4.6788
1	12	0	250	1	1.9807
1	13	-1	-250	2	3.1572
1	14	0	-150	1	1.431
1	15	0	-300	1	1.1491
1	16	0	50	1	0.83069
1	17	0	-100	2	3.4945
1	18	0	-200	1	0.75725
1	19	1	50	1	1.4851
1	20	-1	250	2	0.73396
1	21	-1	200	2	0.96584
1	22	-1	-100	2	0.72571
1	23	1	-300	1	0.46954
1	24	0	300	1	2.0447
1	25	-1	-50	2	0.47823
1	26	1	-250	1	0.47913
1	27	-1	-300	2	0.51032
1	28	1	150	1	0.54918
1	29	0	150	1	2.5011
1	30	0	-250	2	1.1808
1	31	-1	-150	2	0.80643
1	32	1	-100	1	1.4783
1	33	1	200	2	1.9573
1	34	1	300	1	1.4128
1	35	-1	300	2	2.0307
1	36	1	100	1	0.49378
1	37	0	0	1	2.4934
1	38	-1	150	1	6.6931
1	39	1	250	1	4.4777
1	40	-1	-300	2	1.8944
1	41	-1	-200	2	2.0454
1	42	0	-200	1	1.1342
1	43	1	-150	1	1.8458
1	44	1	-250	1	1.2226
1	45	1	-50	1	3.7255
1	46	0	250	2	2.1982
1	47	1	50	1	1.847
1	48	0	100	1	3.062
1	49	1	300	1	0.53452
1	50	1	0	1	0.58064
1	51	0	150	1	1.0053
1	52	-1	-100	2	0.37238
1	53	1	250	1	0.48526
1	54	-1	-50	2	0.22117
1	55	-1	200	2	1.1021
1	56	1	-200	1	1.3737
1	57	0	-250	2	1.7985
1	58	0	50	2	1.8456
1	59	-1	0	2	0.67812
1	60	0	-150	2	1.2062
1	61	1	200	1	1.2388
1	62	-1	-250	2	0.58168
1	63	0	0	1	0.91857
1	64	1	100	1	2.2297
1	65	0	-300	1	0.69347
1	66	-1	300	2	4.8551
1	67	-1	250	1	2.0467
1	68	-1	150	1	1.1488
1	69	-1	100	2	2.5726
1	70	0	200	2	0.63013
1	71	-1	-150	2	2.35
1	72	0	-100	1	0.75779
1	73	-1	50	2	2.6936
1	74	0	-50	2	2.2374
1	75	0	300	1	0.50221
1	76	1	150	1	0.58134
1	77	1	-300	1	0.70223
1	78	1	-100	1	0.68508
1	79	1	50	1	1.046
1	80	0	-300	2	2.7825
1	81	-1	300	2	3.6383
1	82	-1	50	2	1.7483
1	83	1	-100	1	1.3578
1	84	-1	200	1	5.1009
1	85	0	150	1	0.65327
1	86	1	-300	1	0.89517
1	87	0	100	1	0.49505
1	88	0	-200	2	0.4629
1	89	0	50	1	0.42281
1	90	-1	250	2	0.26268
1	91	-1	100	2	2.1336
1	92	1	-200	1	0.56464
1	93	0	200	1	0.69324
1	94	1	0	2	2.8621
1	95	0	0	1	0.65361
1	96	0	-250	2	1.2708
1	97	0	300	1	0.3906
1	98	1	-250	1	1.1655
1	99	1	300	1	0.7335
1	100	1	-50	2	1.0293
1	101	1	250	1	0.5213
1	102	-1	-50	2	1.8459
1	103	0	-100	2	2.63
1	104	-1	-250	2	0.73352
1	105	-1	-300	2	8.3175
1	106	1	-150	1	0.58179
1	107	-1	-100	2	0.96497
1	108	0	-50	2	1.6375
1	109	-1	150	2	2.7486
1	110	1	100	1	0.3504
1	111	-1	-200	2	0.56703
1	112	1	200	1	0.44618
1	113	0	250	1	0.67879
1	114	-1	-150	2	3.6139
1	115	1	150	1	0.62863
1	116	-1	0	2	1.2143
1	117	0	-150	2	1.9731
1	118	1	-50	1	0.38989
1	119	0	100	1	1.8548
1	120	0	-200	1	1.8776
1	121	0	-250	2	3.3086
1	122	-1	150	2	0.99702
1	123	-1	-150	2	0.50227
1	124	-1	-100	2	0.5909
1	125	-1	-50	2	0.59076
1	126	0	150	1	0.37464
1	127	1	-100	1	0.82954
1	128	-1	-200	2	0.46964
1	129	0	-50	1	0.63829
1	130	1	-150	2	1.6301
1	131	1	0	2	11.343
1	132	1	250	1	0.97223
1	133	0	-150	1	1.8133
1	134	0	300	1	0.50217
1	135	0	200	1	0.39806
1	136	-1	-250	2	0.54269
1	137	-1	50	2	0.39681
1	138	0	-300	1	1.8535
1	139	1	-200	1	1.1343
1	140	1	300	1	1.3884
1	141	0	250	1	1.014
