1	1	1	300	1	1.4788
1	2	-1	0	1	5.8376
1	3	0	250	1	1.6862
1	4	0	-300	2	0.41403
1	5	0	0	1	0.51093
1	6	-1	100	2	0.5418
1	7	-1	-50	2	3.5267
1	8	1	150	2	1.1984
1	9	-1	-250	2	0.48623
1	10	-1	150	1	0.48612
1	11	1	-100	2	1.014
1	12	0	150	1	0.80586
1	13	-1	-150	2	0.97472
1	14	1	100	1	1.8936
1	15	0	-250	2	0.34141
1	16	0	300	1	0.51129
1	17	1	-300	2	0.27017
1	18	0	-100	1	1.3581
1	19	0	-50	2	0.75785
1	20	0	-150	2	0.47079
1	21	1	250	1	0.66166
1	22	1	-50	2	1.1185
1	23	-1	250	2	1.6064
1	24	1	200	1	0.7102
1	25	-1	-100	2	3.1741
1	26	-1	200	2	1.4938
1	27	0	100	2	0.81364
1	28	0	-200	2	0.8055
1	29	0	50	2	2.5266
1	30	-1	-300	2	0.64414
1	31	1	-150	1	1.262
1	32	1	0	1	0.48586
1	33	-1	300	2	2.9107
1	34	1	50	1	4.2215
1	35	1	-200	1	4.5421
1	36	-1	50	2	0.62282
1	37	1	-250	2	0.4537
1	38	0	200	2	2.0546
1	39	-1	-200	2	0.54238
1	40	1	150	1	0.56626
1	41	0	50	2	1.4542
1	42	-1	-50	2	0.39798
1	43	0	300	1	0.62286
1	44	-1	50	2	0.74174
1	45	0	-200	2	0.43761
1	46	-1	-250	2	0.36551
1	47	1	200	1	0.59038
1	48	1	-200	2	0.58226
1	49	1	250	1	0.49416
1	50	-1	300	2	1.238
1	51	-1	0	1	2.6699
1	52	1	-50	2	0.40664
1	53	0	-100	2	3.3505
1	54	1	50	1	0.93425
1	55	0	150	2	1.2631
1	56	1	-300	2	0.78994
1	57	-1	-300	2	0.46981
1	58	-1	-150	2	0.50971
1	59	1	0	2	1.0066
1	60	0	-300	2	0.41345
1	61	0	-250	2	0.41432
1	62	-1	-200	2	0.42215
1	63	1	100	2	1.7981
1	64	1	-250	2	0.43792
1	65	1	-100	2	0.4058
1	66	1	-150	2	0.37369
1	67	-1	150	2	1.8136
1	68	-1	200	1	0.4224
1	69	-1	100	1	0.29429
1	70	-1	250	1	0.32619
1	71	0	0	1	2.1101
1	72	0	-150	2	0.59888
1	73	0	250	1	0.39075
1	74	0	-50	1	0.63065
1	75	0	100	1	0.31051
1	76	1	300	1	0.38241
1	77	0	200	1	0.9503
1	78	-1	-100	2	1.3662
1	79	0	-250	2	0.62201
1	80	0	250	1	0.31788
1	81	-1	-100	2	0.34977
1	82	0	-50	1	0.87866
1	83	1	50	2	4.0385
1	84	1	100	2	0.3102
1	85	1	-200	2	0.35811
1	86	1	0	2	0.30199
1	87	1	250	1	0.30989
1	88	0	-300	2	0.66977
1	89	1	-300	2	0.51066
1	90	-1	-50	1	0.51854
1	91	0	-100	2	0.83742
1	92	1	-100	2	3.2302
1	93	1	-50	2	0.36602
1	94	0	100	1	1.0059
1	95	-1	-200	2	0.55076
1	96	-1	150	1	0.42965
1	97	1	150	1	0.32654
1	98	1	-150	2	1.0064
1	99	-1	-150	2	0.44628
1	100	0	200	2	2.1902
1	101	0	-200	2	0.50197
1	102	1	300	1	0.53483
1	103	-1	200	1	0.95873
1	104	-1	250	1	0.31058
1	105	0	300	1	0.37348
1	106	-1	50	1	1.4304
1	107	0	0	2	0.27821
1	108	-1	0	2	2.6861
1	109	-1	300	1	0.26986
1	110	-1	100	1	0.75876
1	111	0	-150	2	0.91864
1	112	1	200	1	0.31849
1	113	1	-250	2	0.95839
1	114	-1	-300	2	0.61425
1	115	0	50	1	0.53413
1	116	0	150	1	0.48601
1	117	-1	-250	2	0.48691
1	118	1	300	1	0.18977
1	119	-1	50	2	0.58268
1	120	0	-150	1	2.5025
1	121	0	100	1	0.23034
1	122	1	250	1	0.63023
1	123	-1	300	1	0.48711
1	124	1	-200	2	0.67799
1	125	0	250	2	2.1109
1	126	-1	250	1	0.18266
1	127	0	-100	2	0.34955
1	128	-1	-50	2	2.2374
1	129	-1	-300	2	0.66223
1	130	0	-250	2	0.59966
1	131	1	-300	1	2.349
1	132	-1	-150	2	0.46276
1	133	-1	100	2	1.0937
1	134	1	50	2	2.9984
1	135	0	300	1	0.32625
1	136	-1	-200	2	0.48609
1	137	0	0	1	1.19
1	138	1	-250	2	0.60688
1	139	0	50	1	0.87073
1	140	-1	-100	2	0.41462
1	141	1	-50	1	1.2534
1	142	0	-200	1	2.5183
1	143	1	100	1	0.35013
1	144	-1	150	1	1.902
1	145	0	-300	2	0.35881
1	146	1	-150	1	0.66269
1	147	-1	0	1	0.82258
1	148	0	-50	2	1.5094
1	149	1	-100	2	1.3022
1	150	-1	-250	2	9.022
1	151	-1	200	1	0.21451
1	152	0	200	1	0.83041
1	153	0	150	1	0.47829
1	154	1	150	1	0.24614
1	155	1	0	1	0.34207
1	156	1	200	1	0.31796
2	1	1	250	2	0.71876
2	2	0	200	1	1.2706
2	3	1	0	2	0.43047
2	4	-1	50	2	0.91835
2	5	1	-50	2	1.0932
2	6	-1	-250	2	0.57407
2	7	0	-50	2	5.2859
2	8	0	-100	2	0.83756
2	9	-1	300	1	0.19043
2	10	-1	-50	1	0.36632
2	11	-1	200	1	0.18221
2	12	0	-300	2	0.59813
2	13	0	150	1	0.414
2	14	0	0	1	1.1339
2	15	0	-250	2	0.51776
2	16	-1	-300	2	0.55764
2	17	1	300	1	0.58251
2	18	1	150	1	0.4624
2	19	1	-250	1	0.37827
2	20	-1	0	2	3.7261
2	21	0	-150	1	1.8378
2	22	0	100	1	0.49468
2	23	0	50	1	0.77472
