1	1	1	-50	1	3.0765
1	2	0	-300	2	1.7402
1	3	2	-50	1	1.2051
1	4	0	-200	2	0.57194
1	5	2	-300	2	0.72483
1	6	0	-150	2	0.45271
1	7	0	-50	1	0.95558
1	8	1	100	1	0.96545
1	9	2	150	1	1.9323
1	10	0	100	2	1.0371
1	11	0	300	1	0.45196
1	12	2	-100	1	0.71685
1	13	2	50	1	1.0047
1	14	1	-300	2	0.35757
1	15	0	-250	2	0.57147
1	16	0	0	2	0.55535
1	17	2	250	1	0.65323
1	18	2	-50	1	1.4681
1	19	2	100	2	1.7479
1	20	2	150	2	1.2367
1	21	2	-200	1	1.3476
1	22	2	200	1	1.6914
1	23	0	250	2	1.3242
1	24	1	200	1	1.7731
1	25	2	-200	1	2.1089
1	26	0	50	2	0.64469
1	27	2	300	1	0.70057
1	28	1	150	1	2.0044
1	29	1	-200	2	2.4132
1	30	1	-250	2	0.557
1	31	2	-100	1	0.42888
1	32	2	0	1	1.0528
1	33	1	0	2	1.1326
1	34	2	100	1	0.53348
1	35	2	50	1	0.85335
1	36	1	50	2	0.72518
1	37	2	0	1	0.41308
1	38	2	-250	2	0.68498
1	39	2	200	1	0.62085
1	40	2	300	1	1.4767
1	41	2	-150	2	1.6676
1	42	1	250	2	3.1094
1	43	2	-150	2	0.82911
1	44	1	-100	2	2.429
1	45	2	-300	2	0.51675
1	46	0	-100	2	1.2196
1	47	2	250	1	0.3965
1	48	1	-150	2	0.26937
1	49	0	150	1	0.74926
1	50	2	-250	2	0.45315
1	51	0	200	1	0.44497
1	52	1	300	1	2.2199
1	53	0	-200	2	0.5317
1	54	2	250	1	0.42159
1	55	2	150	1	0.68548
1	56	1	-300	2	0.38936
1	57	0	-100	1	1.3892
1	58	1	300	1	0.71707
1	59	2	0	1	3.1969
1	60	2	-200	2	1.3397
1	61	0	200	1	0.8115
1	62	2	-150	2	0.55537
1	63	1	-100	2	0.78126
1	64	1	100	1	0.56514
1	65	2	100	1	0.844
1	66	2	-200	2	0.55688
1	67	2	-100	2	1.4207
1	68	1	-200	2	1.2436
1	69	2	50	2	1.1974
1	70	1	50	1	1.5403
1	71	2	200	1	0.9971
1	72	0	0	1	1.621
1	73	2	300	2	2.6128
1	74	0	50	1	2.1885
1	75	0	100	1	0.85332
1	76	2	150	1	2.3322
1	77	2	-250	2	0.37295
1	78	2	300	1	0.45286
1	79	2	-50	1	5.7247
1	80	1	150	1	0.97332
1	81	0	-250	2	0.71718
1	82	2	-100	1	1.1561
1	83	2	-150	1	0.9079
1	84	1	-250	2	0.33276
1	85	2	-250	1	0.57966
1	86	2	-300	2	0.46752
1	87	2	50	1	0.61143
1	88	1	250	1	1.7253
1	89	2	-50	1	2.6211
1	90	1	-150	2	0.32488
1	91	1	-50	2	1.9248
1	92	0	-50	1	0.99658
1	93	0	-300	2	0.46743
1	94	2	100	1	1.1963
1	95	2	200	1	0.66119
1	96	0	250	1	0.88505
1	97	2	-300	2	0.4199
1	98	2	250	1	0.6278
1	99	0	-150	2	0.50766
1	100	0	150	2	0.33956
1	101	1	200	1	0.53345
1	102	0	300	1	0.87533
1	103	1	0	2	0.46915
1	104	2	0	2	1.0531
1	105	2	250	1	4.1569
1	106	2	-200	2	0.63556
1	107	0	-150	2	0.35549
1	108	0	150	2	0.59637
1	109	2	250	1	0.29225
1	110	0	50	2	0.50815
1	111	2	-300	2	0.61204
1	112	2	50	1	0.71591
1	113	0	200	1	0.38077
1	114	0	-250	2	0.42068
1	115	1	150	1	0.65257
1	116	1	200	1	0.58045
1	117	1	300	1	1.1243
1	118	2	100	1	0.88418
1	119	0	250	1	0.82104
1	120	0	100	2	1.7089
1	121	1	-250	2	0.37972
1	122	2	-300	2	0.60461
1	123	2	-100	2	0.50149
1	124	2	150	1	0.33937
1	125	2	200	1	0.26926
1	126	0	300	2	0.44417
1	127	1	-100	1	1.0611
1	128	1	-50	2	1.9089
1	129	2	-250	2	0.56368
1	130	1	-150	1	1.3406
1	131	1	0	1	0.70143
1	132	0	-200	2	0.33329
1	133	2	-50	1	0.67719
1	134	2	-250	2	1.5411
1	135	2	-200	2	0.30089
1	136	2	0	1	1.0918
1	137	0	0	2	0.34064
